-0.366769	-0.33763	0.053144	220	170	70
0.28261	0.034214	-0.165884	220	170	70
-0.091027	-0.230147	0.255991	220	170	70
-0.121185	0.247593	-0.194189	220	170	70
0.493505	-0.27591	-0.424872	220	170	70
0.440634	-0.461372	-0.049231	220	170	70
0.310594	-0.512349	-0.060422	220	170	70
-0.18054	0.19549	-0.221649	220	170	70
-0.354204	-0.233964	0.213684	220	170	70
0.10965	0.282803	-0.36347	220	170	70
0.031769	-0.047371	-0.375072	220	170	70
-0.20013	-0.446641	0.107825	220	170	70
0.052991	-0.245017	0.290505	220	170	70
0.560024	-0.45407	-0.0954	220	170	70
-0.288687	-0.227364	-0.444674	220	170	70
-0.023816	-0.217803	0.095465	220	170	70
0.307846	-0.60508	-0.172534	220	170	70
0.441436	0.008446	-0.378745	220	170	70
0.338544	-0.382968	-0.387847	220	170	70
-0.200173	0.249649	0.041758	220	170	70
0.001573	-0.031438	0.512543	220	170	70
-0.212951	0.219041	0.359168	220	170	70
0.154285	0.303195	0.350846	220	170	70
0.210225	-0.461064	-0.126518	220	170	70
0.131997	0.383977	-0.194191	220	170	70
-0.468065	-0.001028	-0.005278	220	170	70
-0.22069	-0.005388	-0.042404	220	170	70
0.112751	-0.230462	-0.448364	220	170	70
-0.107664	0.17118	0.412775	220	170	70
-0.305248	-0.268372	0.240487	220	170	70
-0.1031	-0.474319	-0.47909	220	170	70
0.26535	-0.322447	-0.119725	220	170	70
-0.105414	0.010049	0.08943	220	170	70
-0.088621	0.303351	-0.187061	220	170	70
-0.447912	0.042308	0.017901	220	170	70
-0.127292	0.458948	0.106128	220	170	70
-0.008991	0.030108	-0.463006	220	170	70
-0.026206	0.006747	0.385466	220	170	70
0.396299	-0.094544	-0.044629	220	170	70
0.079086	0.08072	0.184284	220	170	70
0.213752	-0.31303	-0.381327	220	170	70
0.175569	-0.122134	-0.196424	220	170	70
-0.188092	0.262584	0.407534	220	170	70
0.004555	-0.412972	-0.411699	220	170	70
-0.011443	0.262784	0.296236	220	170	70
-0.076393	0.08744	-0.636074	220	170	70
0.151875	-0.276535	0.242715	220	170	70
0.012228	0.069243	-0.582183	220	170	70
0.436241	-0.470771	-0.183706	220	170	70
-0.097296	0.318853	-0.489189	220	170	70
0.190188	-0.266274	-0.30114	220	170	70
0.224872	0.00021	-0.116857	220	170	70
0.428273	-0.417641	-0.179837	220	170	70
-0.00374	0.038014	-0.829918	220	170	70
0.108191	-0.144248	-0.470983	220	170	70
-0.148489	0.010509	-0.509966	220	170	70
-0.018353	-0.010592	-0.409129	220	170	70
-0.28384	0.25274	0.127092	220	170	70
-0.161003	0.29561	0.307832	220	170	70
-0.158839	-0.104544	0.38131	220	170	70
-0.398252	-0.165861	0.036482	220	170	70
0.003238	0.061473	-0.025415	220	170	70
0.406419	0.002056	-0.003176	220	170	70
-0.112056	0.260004	-0.163128	220	170	70
0.024801	-0.54391	0.068536	220	170	70
-0.36249	-0.293793	0.041116	220	170	70
-0.18871	0.173113	-0.335408	220	170	70
-0.080774	0.397313	0.188748	220	170	70
-0.09583	0.507253	-0.201529	220	170	70
-0.135044	0.207135	0.448017	220	170	70
0.435127	-0.46572	0.0304	220	170	70
0.35974	-0.269179	-0.449208	220	170	70
-0.016146	0.305883	0.318001	220	170	70
-0.242678	0.165752	0.163647	220	170	70
0.334553	-0.307786	0.136625	220	170	70
-0.225055	-0.174204	0.24554	220	170	70
0.186027	-0.104925	-0.084596	220	170	70
-0.246643	0.078162	0.017898	220	170	70
-0.255474	0.061353	-0.075565	220	170	70
-0.531492	-0.219967	-0.517731	220	170	70
-0.11146	0.234208	-0.104056	220	170	70
-0.225151	-0.215838	-0.475327	220	170	70
0.261797	-0.321277	-0.142773	220	170	70
0.042754	0.030875	0.230424	220	170	70
0.502583	-0.444814	-0.163567	220	170	70
-0.043764	0.055117	-0.987629	220	170	70
0.270525	0.175629	0.211804	220	170	70
0.008644	0.047119	0.429326	220	170	70
0.232414	-0.323236	-0.393007	220	170	70
-0.283297	0.134869	0.006518	220	170	70
-0.180992	0.236941	0.188308	220	170	70
-0.188123	-0.114403	-0.056933	220	170	70
0.378332	0.060781	-0.251943	220	170	70
-0.170911	0.502554	-0.358368	220	170	70
-0.478721	-0.271326	-0.425393	220	170	70
0.251122	-0.515119	0.052168	220	170	70
0.023076	0.223308	0.350014	220	170	70
0.091292	0.280616	-0.373466	220	170	70
-0.025938	-0.073877	0.521828	220	170	70
-0.273803	-0.279985	0.152449	220	170	70
-0.486976	-0.25939	-0.462065	220	170	70
-0.053264	0.348177	0.307309	220	170	70
0.086279	0.326386	0.364919	220	170	70
-0.273948	-0.031824	-0.448584	220	170	70
0.041675	0.246996	0.398132	220	170	70
0.455733	0.216864	-0.034825	220	170	70
0.186689	0.048067	0.279733	220	170	70
0.360078	-0.530891	0.049015	220	170	70
-0.232741	0.194108	-0.397118	220	170	70
-0.113595	0.02316	0.442896	220	170	70
0.324706	-0.368041	-0.151675	220	170	70
0.083062	-0.069164	-0.28693	220	170	70
0.327755	0.270981	-0.090348	220	170	70
