0	0	0	170	170	170
0.096794	-0.117211	-0.207048	170	170	170
-0.021259	-0.060438	-0.118733	170	170	170
-0.151028	-0.100089	-0.556703	170	170	170
0.034613	0.032383	-0.071872	170	170	170
0	0	0	170	170	170
0.135545	-0.011774	-0.030418	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.185109	0.049506	-0.068267	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.020195	0.023372	-0.524261	170	170	170
0.231069	0.006249	-0.095302	170	170	170
0.054439	-0.117211	-0.553999	170	170	170
0	0	0	170	170	170
-0.242047	0.058517	-0.183617	170	170	170
-0.069022	-0.020786	-0.348532	170	170	170
0.086882	-0.143346	-0.26292	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.030271	-0.126223	-0.04033	170	170	170
-0.107772	0.093663	-0.464783	170	170	170
0	0	0	170	170	170
0.157173	0.032383	-0.104314	170	170	170
-0.088847	-0.021687	-0.402602	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.017655	-0.213637	-0.280944	170	170	170
-0.008643	-0.143346	-0.282746	170	170	170
-0.233035	0.074738	-0.176408	170	170	170
0.085079	0.006249	-0.898248	170	170	170
0.050835	-0.060438	-0.079982	170	170	170
0	0	0	170	170	170
-0.142918	0.041395	-0.158384	170	170	170
-0.193383	-0.002762	-0.151175	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.043625	0.032383	-0.791909	170	170	170
0.148161	-0.002762	-0.553098	170	170	170
0.064352	-0.099188	-0.068267	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.136609	0.023372	-0.512545	170	170	170
-0.109574	0.076541	-0.175507	170	170	170
0	0	0	170	170	170
0.050835	0.023372	-0.11693	170	170	170
0	0	0	170	170	170
-0.171755	0.076541	-0.05565	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.235739	0.102675	-0.200739	170	170	170
0.259907	0.067529	-0.488214	170	170	170
-0.015852	0.076541	-0.491818	170	170	170
0.04723	0.094564	-0.389986	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.311274	0.041395	-0.000679	170	170	170
0	0	0	170	170	170
-0.10597	0.093663	-0.48551	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.147424	0.049506	-0.222368	170	170	170
0.094091	-0.161369	-0.291758	170	170	170
0.03191	-0.170381	-0.559406	170	170	170
0	0	0	170	170	170
-0.165447	0.023372	-0.253007	170	170	170
0	0	0	170	170	170
0.037317	0.111687	-0.700891	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.269983	0.026976	-0.13225	170	170	170
0.076969	-0.04692	-0.04033	170	170	170
0	0	0	170	170	170
0.125632	-0.091077	-0.043034	170	170	170
0	0	0	170	170	170
0.043625	0.01436	-0.670251	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.004137	0.045901	-0.56211	170	170	170
-0.094254	-0.028896	-0.527865	170	170	170
0	0	0	170	170	170
-0.031172	0.035988	-0.284548	170	170	170
0	0	0	170	170	170
-0.204198	0.067529	-0.091697	170	170	170
0.072463	0.104477	-0.003382	170	170	170
-0.26007	-0.100089	-0.490016	170	170	170
0.258104	-0.020786	-0.137657	170	170	170
0.111213	0.045901	-0.504435	170	170	170
0.036416	-0.119014	-0.253909	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.128499	0.1991	-0.034022	170	170	170
0.046329	0.032383	-0.768479	170	170	170
-0.29792	-0.002762	-0.091697	170	170	170
0	0	0	170	170	170
-0.150127	0.026976	-0.203443	170	170	170
0	0	0	170	170	170
-0.109574	0.01436	-0.277339	170	170	170
0.064352	0.006249	-0.528767	170	170	170
0.125632	-0.1082	-0.098907	170	170	170
-0.078934	0.217124	-0.090796	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
-0.041085	-0.126223	-0.054749	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.031009	0.102675	-0.14757	170	170	170
0	0	0	170	170	170
0.035515	0.023372	-0.739641	170	170	170
-0.047393	-0.073054	-0.37016	170	170	170
-0.059109	0.067529	-0.459376	170	170	170
0	0	0	170	170	170
-0.018556	0.111687	-0.298066	170	170	170
-0.103266	0.049506	-0.425132	170	170	170
0	0	0	170	170	170
0.024701	-0.1082	-0.35484	170	170	170
0	0	0	170	170	170
-0.087946	0.113489	-0.138558	170	170	170
0	0	0	170	170	170
0.050835	0.01436	-0.714408	170	170	170
-0.084341	-0.205526	-0.034923	170	170	170
0.078771	-0.109101	-0.420626	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.125632	0.102675	-0.772985	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.053538	-0.213637	-0.204344	170	170	170
0	0	0	170	170	170
0.037317	0.035988	-0.366555	170	170	170
0	0	0	170	170	170
0.083277	0.074738	-0.458475	170	170	170
0	0	0	170	170	170
0.026503	0.041395	-0.747752	170	170	170
-0.032073	0.133315	-0.426033	170	170	170
-0.162744	-0.020786	-0.061959	170	170	170
0.020195	0.137821	-0.143965	170	170	170
-0.102365	-0.073054	-0.378271	170	170	170
-0.415072	0.023372	-0.10161	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0.04002	0.01436	-0.642314	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
0	0	0	170	170	170
